Node1,Node2,AmntTrn,CntTrn,Alert
162225,1054,5000,3,0
162241,80042,1305,1,0
162241,78136,451414,3,0
162241,58733,1027,1,0
162243,28796,6983,5,0
162243,713,1900,1,0
162243,143060,27000,1,0
162243,68262,9918,2,0
162243,43068,8470,2,0
162243,36138,7140,2,0
162243,124987,2536,1,0
162243,142054,1440,1,0
31179,109441,2488,2,0
162252,191653,600,1,0
162257,156859,250000,2,0
31197,104633,188004,3,0
162273,78949,4641,4,0
162280,53397,11000,2,0
162297,200718,331,1,0
31238,61089,812,1,0
31239,50336,460,1,0
31239,77828,3769,3,0
31240,81248,1800,8,0
31240,85742,800,2,0
162312,51775,900,1,0
31258,107105,13696,3,0
162344,89863,76,1,0
31287,53450,300,2,0
162370,90083,150,1,0
162377,26185,161,1,0
162384,59857,119,1,0
162386,89863,184,1,0
31334,77890,390,1,0
162407,60104,494610,1,0
31336,168251,1000,2,0
31339,107742,683,3,0
31366,24764,3832,1,0
162447,93587,47,1,0
31379,108546,1771,1,0
31388,108105,285,1,0
162489,110050,170,1,0
31431,88064,1000,1,0
162515,105301,133,1,0
31452,50336,1850,1,0
31455,105281,2635,3,0
31460,47723,132,3,0
162540,60057,334,1,0
31482,53338,102,1,0
31488,124533,2188,1,0
162574,108369,1393,2,0
31503,105401,144000,7,0
162588,118884,73788,13,0
162588,92629,71190,11,0
162605,59857,460,1,0
162609,111626,228,1,0
162609,66873,2253,3,0
31549,59857,244,2,0
162624,81248,1620,3,0
162624,89189,440,1,0
162633,107109,242,1,0
162642,89863,120,1,0
162690,50406,1600,1,0
162713,53450,806,3,0
31642,111663,950,1,0
162724,78040,2932,1,0
31653,133674,1480,6,0
31668,24398,25500,3,0
162761,19186,120912,2,0
162795,63814,243,4,0
31725,47723,271,2,0
31735,37606,3648,1,0
162814,88914,337,2,0
162814,89863,1010,3,0
31765,102247,45,1,0
31786,78688,3130,2,0
162859,76586,16990,4,0
31788,88064,2777,1,0
162873,102270,8500,3,0
162881,118238,761,2,0
162881,182803,199,1,0
162881,78949,7402,5,0
162886,12085,4717,2,0
162886,74499,29750,1,0
162886,183856,1602,1,0
162890,49780,422,2,0
162890,143304,5631,3,0
162902,182803,1106,2,0
162912,30962,30399,1,0
162912,5523,17896,4,0
162912,64688,3710,1,0
162912,115503,26507,1,0
31846,53371,368,1,0
31849,109538,12550,1,0
31849,81261,1000,3,0
162928,32654,15800,5,0
162928,2605,59052,1,0
31866,132042,3999650,4,1
162938,176963,400,1,0
162938,32338,5000,2,0
162945,22349,1275,1,0
162945,118908,2816,3,0
31874,126572,446,2,0
31874,133634,1403,2,0
31874,108355,340,1,0
31874,126393,120,1,0
31874,63949,206,1,0
31874,92728,436,1,0
31874,19189,1532,2,0
31874,53897,218,1,0
31874,24332,846,2,0
162950,167346,244,10,0
162958,42836,935,1,0
162964,143304,1689,2,0
162964,49780,40,1,0
31899,116616,430,2,0
162985,138824,36148,3,0
162985,6093,17375,3,0
162985,111523,993180,8,1
162985,19287,1182,1,0
162996,80587,1955,1,0
31934,59909,3000,1,0
163014,2691,320,2,0
31944,89863,123,1,0
31946,100147,359,1,0
163027,66603,2000,1,0
163043,118095,7019,1,0
31979,61259,50807,1,0
163052,8580,2000,1,0
163050,57050,64117,3,0
163050,6046,5460,3,0
163050,77323,1735,1,0
163050,34757,69542,4,0
32001,77890,574,1,0
32008,56609,4500,1,0
163088,45734,500,1,0
32025,167162,1659,1,0
163107,116677,10345,3,0
163107,182803,4211,2,0
163107,8243,8345,3,0
163107,188888,200,2,0
163109,64926,11819,2,0
163111,85709,59000,4,0
32059,53450,3600,3,0
32058,88914,53,2,0
32078,100917,516,2,0
32079,24783,316,2,0
163164,64543,165000,1,0
163176,107898,26000,6,0
163177,65471,141,2,0
32108,89863,934,2,0
32132,89009,1198,1,0
32139,105287,898,1,0
32140,89863,341,1,0
163220,118203,2450,3,0
163220,143304,8781,7,0
163220,56994,8678,3,0
163220,49780,240,3,0
163226,65775,78,3,0
163234,163213,5500,1,0
163251,21735,262311,1,0
163254,42168,34681,1,0
163280,24011,7861,3,0
163283,182953,1200,3,0
163291,67086,5270,3,0
163312,53296,1235,2,0
163328,8008,16904,1,0
163328,169190,370000,2,0
163328,43178,1499,1,0
163330,47947,488,2,0
163330,50680,26,2,0
32259,89863,600,2,0
163342,163254,7168,1,0
163349,110393,1605,1,0
163386,63814,150,3,0
32317,37606,386,1,0
163392,63814,572,3,0
163398,89863,614,2,0
32338,107105,1039,1,0
32340,66720,3558,3,0
32340,37638,150,1,0
32341,19761,28381,1,0
32345,169301,428,1,0
163437,168439,48351,1,0
32373,88803,29000,1,0
32375,90762,18,1,0
32377,111626,436,2,0
32398,81235,1557,4,0
32406,104799,1801,2,0
32414,109951,2075,2,0
32414,90083,500,2,0
32417,59857,2715,3,0
163490,111626,206,1,0
32428,24783,36375,1,0
163536,163254,9421,3,0
163535,59857,4157,1,0
163540,52279,109,1,0
32483,88064,1320,2,0
163559,53371,1800,6,0
163583,52200,200,1,0
163597,59857,500,1,0
163604,66603,1071,1,0
32544,100147,430,1,0
32562,110099,17840,2,0
32570,114199,792,3,0
163647,128392,1333,1,0
32578,124533,133,3,0
32596,99872,1710,3,0
163679,110099,5050,1,0
32611,50318,220,2,0
163685,66873,2400,3,0
163695,59857,3742,1,0
32630,78111,618,1,0
32644,53450,872,1,0
32654,162928,3808,1,0
163743,104634,13000,1,0
163755,108467,443,1,0
32686,122957,972,1,0
32688,110050,189,1,0
163783,89863,928,1,0
32719,40971,230,1,0
163796,81490,20729,3,0
163849,89863,2571,4,0
163861,87714,67,1,0
32790,162257,1250000,4,0
163871,119681,250,1,0
32807,19186,60000,2,0
163887,53450,1714,1,0
32816,81261,1168,3,0
163907,81235,1334,3,0
163918,85795,234,1,0
32864,81248,355,1,0
32869,88914,900,9,0
32869,89126,500,3,0
32869,119681,300,3,0
163957,89863,448,2,0
32896,89132,25988,1,0
32933,76075,600,1,0
32942,117404,15046,3,0
33017,108276,506,1,0
164095,167314,2231,1,0
164104,19701,9513,2,0
33043,88803,500,1,0
33047,89082,2199,3,0
33054,105222,920,1,0
164144,51775,1500,2,0
33084,89779,450,3,0
33084,24423,2860,3,0
33089,163052,710,1,0
164171,85742,840,2,0
164171,89189,840,2,0
164171,81248,805,3,0
164184,85784,1258,17,0
33114,100846,4837,1,0
164193,169176,17255,1,0
164204,53450,2052,2,0
33133,124533,1230,1,0
164211,85829,105,1,0
164213,40971,616,2,0
164225,135599,803,2,0
164233,50573,45,1,0
33171,85742,188,1,0
33190,104704,179,1,0
33193,47723,832,2,0
164267,59857,207,3,0
164272,88914,742,1,0
33201,124533,9,1,0
33200,88803,540,1,0
164283,110110,2075,1,0
33211,89863,561,3,0
164300,87038,368,3,0
33246,167008,64007,1,0
164332,110355,900,3,0
33265,81248,2000,2,0
164337,100965,200,1,0
33280,162144,100,1,0
164394,78111,398,1,0
164426,88064,3217,1,0
164436,99872,486,3,0
33367,51775,159,1,0
33369,88847,30235,3,0
33389,40027,734,2,0
33394,90821,450,1,0
164489,89863,731,2,0
33418,81491,1500,1,0
164500,88914,135,1,0
33429,111626,393,1,0
33429,89136,394,1,0
33434,88914,40,1,0
164523,24783,5446,1,0
164526,81248,1455,3,0
33457,89863,121,1,0
164586,47723,163,1,0
164586,111626,700,1,0
164589,104649,2800,1,0
164606,63814,4376,1,0
164609,85742,233,1,0
33540,85846,3189,9,0
33560,100076,1500,3,0
33589,111626,1200,3,0
33589,88064,600,3,0
33589,93587,2100,9,0
33589,89863,1200,6,0
33589,89779,750,6,0
33589,100917,130,1,0
33606,88064,86,1,0
164695,111626,41,1,0
33625,111626,1818,2,0
164700,110050,170,1,0
33630,78111,53,1,0
33636,104799,65,3,0
164710,55228,357,1,0
164733,119681,926,2,0
33674,163232,72535,1,0
33686,133596,350,1,0
164765,89081,1050,3,0
164784,90083,150,1,0
164808,90083,500,1,0
164828,53420,12,2,0
164828,89863,12,2,0
164831,53450,2001,4,0
33766,59981,20770,2,0
164846,59857,1003,1,0
164851,59900,900,6,0
33807,26149,575,1,0
164890,89006,3000,1,0
164894,110050,140,1,0
33828,89863,1910,1,0
33833,100917,5,1,0
164909,59873,288,1,0
33848,89863,6250,2,0
164979,88064,14300,1,0
33917,107109,646,2,0
165005,124533,30,1,0
33954,167162,2425,1,0
165041,111626,207556,1,0
33974,81186,200,1,0
165053,47726,384,2,0
33985,112121,1572,1,0
33986,124533,110,2,0
165065,117112,10500,1,0
34020,89863,1350,3,0
165093,88855,45000,1,0
34025,85784,900,2,0
34028,104799,898,1,0
34035,124533,70,2,0
165117,104799,454,3,0
34056,124533,45,1,0
165156,53450,1221,3,0
165160,110050,140,1,0
165161,53371,3085,1,0
165176,89863,6,1,0
34124,104799,480,2,0
165197,118728,19784,1,0
34126,59909,100,1,0
165214,37606,2185,2,0
165235,115267,275,1,0
165237,88914,44,1,0
165238,89863,121,4,0
165255,24783,296,1,0
34211,59857,406,3,0
165284,90821,840,3,0
34243,81235,2602,3,0
34276,85416,400,1,0
34281,104799,3656,3,0
165363,123037,1041,1,0
34308,51775,96,3,0
165387,78111,95,3,0
165388,51787,740,1,0
34325,90821,1015,2,0
34334,108105,17732,8,0
165410,116634,466,1,0
165412,89863,87,1,0
34343,90763,182544,1,0
34344,107605,193400,1,0
165418,81235,1431,3,0
34362,90083,150,1,0
34364,47723,1746,1,0
165459,40067,1700,1,0
165491,105281,712,2,0
165495,135928,28823,2,0
165497,132121,131593,1,0
165498,111626,133560,1,0
34434,51775,1860,2,0
165523,85829,164,1,0
34455,88064,575,3,0
34465,88064,787,1,0
165543,59857,460,1,0
165560,109951,1032,1,0
165583,83324,1020,1,0
165585,85795,989,1,0
34514,77890,905,2,0
165588,50512,2617,2,0
34520,90309,110,1,0
34527,53450,874,2,0
165600,135928,676,2,0
165607,100917,7,1,0
34562,51775,706,1,0
34566,53338,235,2,0
34580,168217,7572,3,0
34593,132419,5103,2,0
34602,90083,150,1,0
165676,162972,805,1,0
34604,111626,2891,3,0
165678,107109,4268,3,0
165682,53450,22,1,0
34618,66720,24,1,0
165692,78111,1260,3,0
34623,163088,1254,2,0
165698,85829,26,1,0
34628,107109,393,3,0
34628,89009,80,3,0
34628,47723,2270,6,0
34629,85784,1400,1,0
34631,104799,4698,3,0
34631,53450,1308,2,0
34631,111626,1777,2,0
34634,55167,570,1,0
34655,116572,82183,6,0
165730,63814,1347,3,0
34662,100702,3954,3,0
165740,89863,11,1,0
34682,47723,200,1,0
34693,53450,439,1,0
34714,82854,476,1,0
34731,167447,960,1,0
165830,85655,8640,3,0
34760,53589,128000,1,0
34780,89779,2795,2,0
165862,60055,800,1,0
165869,19831,2386,1,0
165870,90083,156,1,0
34800,26464,1000,1,0
165879,47723,204,2,0
165883,59909,100,1,0
34814,35742,7417,2,0
165895,163050,21000,3,0
34882,119681,4784,2,0
34882,133467,21773,3,0
34916,93641,132,2,0
34919,59857,409,2,0
166004,54040,7140,1,0
34962,167328,36,1,0
166039,89863,465,4,0
34976,50569,905,1,0
166048,37606,2,1,0
34984,78839,1263,1,0
34984,78111,942,2,0
35001,104799,405,1,0
166079,53450,1150,2,0
35017,124533,76,3,0
166090,59868,1500,1,0
35018,53450,402,2,0
35034,168253,68,1,0
166108,88914,854,2,0
166111,85795,1773,5,0
166114,167162,2243,1,0
35061,85604,30000,1,0
35064,81235,67,3,0
35066,83281,120,1,0
35069,104893,2929,1,0
35069,135585,802,1,0
35069,89006,263,1,0
35071,104799,1333,2,0
166147,59873,357,1,0
35082,89863,18,1,0
166183,78111,500,1,0
35115,90821,645,1,0
35117,118767,1071,2,0
35123,104634,7110,1,0
35145,61107,2799,1,0
166227,163050,38700,3,0
166239,104631,770,1,0
166241,110050,188,1,0
35198,59857,2462,2,0
166275,89863,2928,6,0
35209,135928,148,2,0
166281,90415,120,1,0
35220,53450,1294,1,0
35227,90762,78334,1,0
166318,60022,233,1,0
166328,89800,441,2,0
166355,26149,706,1,0
166372,107789,7342,1,0
35302,85742,683,1,0
166375,89863,888,2,0
35306,81235,5830,2,0
35306,78111,10323,5,0
35306,128392,3813,1,0
166382,104799,695,4,0
166383,59909,100,1,0
35311,59857,702,3,0
35321,111626,2618,1,0
166430,128392,431,2,0
166436,116599,353,1,0
35386,90309,88,1,0
35390,51775,3504,3,0
166516,85784,2498,4,0
166525,53371,992,1,0
166548,51775,800,2,0
166558,124533,46,2,0
166576,78111,2405,1,0
35549,107855,46,1,0
166622,91926,15700,1,0
35564,89863,559,1,0
166641,59857,1163,3,0
166644,89800,178,1,0
166651,91901,1855,1,0
35578,51845,2000,3,0
35605,86909,800,2,0
35613,78111,1718,4,0
35615,168387,4000,1,0
166704,37606,207,1,0
166706,134273,895,2,0
35661,6093,2182,5,0
35661,138824,17370,7,0
166747,167197,2400,3,0
166747,111626,934,3,0
166747,89863,934,3,0
35685,47947,9195,3,0
35685,141777,8475,3,0
35685,50680,504,3,0
166786,126287,650,2,0
35716,42969,98,2,0
35716,100539,79862,1,0
166792,66873,1212,3,0
35728,697,82541,2,0
35728,156812,17125,1,0
35728,77366,2879,2,0
35731,65775,6791,2,0
166805,104552,163,2,0
166808,85829,55,1,0
35741,697,15627,1,0
35741,200493,661,1,0
35741,7216,69,1,0
35742,15003,782,1,0
35742,35741,17461,15,0
35742,107548,913,4,0
35742,12638,170,1,0
35742,200493,391,1,0
166839,57220,4838,2,0
166867,110099,14290,4,0
35815,69707,61555,3,0
35815,87038,506,1,0
35815,123648,4449,1,0
35815,187891,1190,1,0
35815,23894,78792,2,0
35815,41579,117872,2,0
35815,200166,2356,1,0
35815,189959,9934,1,0
35815,117571,8568,1,0
35815,73513,215887,1,0
35815,135687,9579,4,0
35822,77952,1400,3,0
35823,6960,6000,3,0
35865,104551,450,3,0
35904,36121,25950,5,0
35905,19241,1500,1,0
166989,8570,286,1,0
166989,65775,1604,3,0
166989,1008,2878,3,0
166989,141777,196153,3,0
35920,118983,5000,1,0
167008,56933,1210100,11,0
167010,58733,3304,1,0
35965,81248,900,1,0
167043,78949,13971,1,0
167047,24263,291,1,0
167047,68143,250,1,0
167053,21747,430,1,0
167054,167053,1833,1,0
167057,41169,20663,1,0
167079,126725,777,4,0
167098,1176,4610,1,0
167098,108145,300,1,0
167098,187810,224,1,0
167100,78949,351,2,0
167121,9631,1090,2,0
167121,8899,2574,1,0
36063,78111,1718,2,0
36075,66873,2196,1,0
36078,51908,50,1,0
167151,108661,200,2,0
167152,52306,3016,1,0
167161,143304,559,2,0
167162,169373,25545,2,0
167162,77349,1783,2,0
167162,42051,945,2,0
167162,18750,1566,3,0
167162,46245,1707,1,0
167162,64478,1830,1,0
167162,713,6267,4,0
167162,115693,63000,9,0
167162,200718,553,1,0
167162,78111,1401,1,0
167162,24264,3143,2,0
167162,39959,6563,1,0
167162,8063,462,1,0
167162,77661,2000,1,0
36095,111626,3427,2,0
36098,88064,3561,1,0
36119,68767,14710,2,0
36119,162280,9700,1,0
36128,85795,1000,1,0
36128,81257,179,1,0
167202,167203,2000,2,0
36135,89863,2574,1,0
36138,132461,570,1,0
36138,110050,540,1,0
36138,55483,1070,3,0
36149,81261,1614,2,0
36149,111626,1454,3,0
167223,183940,495,1,0
167224,182803,1696,3,0
167224,65789,984,3,0
167227,6046,890,1,0
167234,8063,124,1,0
167234,7216,610,5,0
167242,9561,32,1,0
167242,65789,693,2,0
167242,46889,62,1,0
167242,39077,16,3,0
167242,47830,15,1,0
36183,88035,500,2,0
36183,89863,367,1,0
36183,85829,980,2,0
36183,85795,1831,4,0
167267,73692,38059,1,0
36200,89863,369,3,0
167273,64926,967,1,0
167276,163254,8977,1,0
36216,81261,1350,3,0
167308,47083,2365,1,0
167322,42969,78,3,0
167328,68190,537,3,0
167328,141777,82848,3,0
167328,141908,50,1,0
36268,53371,1106,2,0
167344,81565,2531190,22,0
167344,168028,4085000,9,1
167344,13315,283,1,0
167344,15544,49448,2,0
167344,15003,4279,2,0
167344,109395,1650000,8,0
167344,137947,19040,1,0
167344,50683,490563,2,0
36272,117294,1071,1,0
36272,169344,3163,2,0
36272,81179,348,1,0
36272,135793,1154,1,0
167346,162950,69,4,0
36275,119681,2228,3,0
36278,128388,130020,3,0
36288,81261,1200,3,0
36288,128392,176,1,0
36290,81248,900,3,0
36290,85742,300,3,0
167368,48626,484,1,0
36301,167252,4046,1,0
167410,10314,2127,1,0
167410,2385,57000,2,0
167414,30134,446,3,0
167418,17609,2014,1,0
167418,37436,262,1,0
167425,169118,1260,3,0
167429,108145,31,1,0
167428,108145,199,5,0
167428,167429,226,2,0
167438,42885,483,1,0
167447,118344,56482,3,0
167447,86366,240,1,0
167447,67021,4110,2,0
167447,34731,7875,1,0
167447,42051,344,1,0
167447,4250,325,1,0
36384,47723,546,2,0
36397,89863,2574,1,0
36398,110050,255,1,0
167478,77975,520,1,0
36409,90634,111398,14,0
167493,53371,534,2,0
167515,163330,119,1,0
36459,50258,250,1,0
36461,81248,696,2,0
36466,162192,866,3,0
36466,66657,9962,3,0
36466,88914,600,3,0
36466,24783,2000,5,0
36466,93702,54,1,0
36466,128392,155,2,0
36466,90821,153,3,0
36466,105281,1600,5,0
167540,85683,5031,5,0
36473,85829,3900,1,0
36479,66720,27,1,0
36480,104736,3570,2,0
36504,55262,10916,3,0
167584,47723,385,1,0
36513,90676,2911,3,0
36518,108068,2299,1,0
36518,168442,8246,1,0
36519,169581,3258,1,0
167610,167162,737,1,0
167612,100851,43978,1,0
167630,24783,323,2,0
36564,126287,500,1,0
36568,59857,300,3,0
167660,59857,760,1,0
167660,85763,2145,2,0
36592,104799,35,1,0
167664,107109,124,1,0
167676,47723,600,3,0
36606,61315,231,1,0
167678,53450,1500,3,0
167683,24783,1725,2,0
36615,63814,2249,2,0
167689,59857,518,1,0
36628,163254,13459,3,0
167713,90607,594,3,0
167713,111626,3681,3,0
167717,107109,850,2,0
167724,53867,4522,1,0
167734,90083,822,1,0
36685,78111,400,1,0
167759,47723,1480,3,0
36691,85763,1057,3,0
167773,78111,431,2,0
167783,107109,400,2,0
167787,78111,172,2,0
36715,108105,893,1,0
36719,169581,51044,3,0
167793,85795,989,1,0
167823,124501,19999,1,0
36753,81248,542,3,0
36754,118734,714,1,0
167846,53450,957,3,0
36777,59873,119,1,0
36782,53450,350,2,0
167857,89863,200,2,0
167872,105281,1000,1,0
167923,81261,63,1,0
36852,59857,216,1,0
36872,168423,5105,2,0
167951,78128,386,1,0
167951,93587,3547,6,0
167973,108870,1943,1,0
167974,51787,22,2,0
168010,81248,170,1,0
168010,88064,440,1,0
168014,89863,87,1,0
168028,81565,3432000,8,1
36964,89863,765,2,0
36969,78828,5670,2,0
36980,93677,1522,3,0
168057,106070,506500,4,1
168057,7216,130,1,0
168069,143304,49461,4,0
168069,122063,588511,3,0
168069,12443,10258,1,0
168069,49780,283,3,0
168075,78949,1475,4,0
168077,65775,2,2,0
37023,88117,400,1,0
37023,110204,104107,1,0
37024,47745,21306,1,0
168113,38083,1148,1,0
168113,16620,7856,1,0
168113,80788,52000,4,0
168113,41636,33416,1,0
168113,10314,653,1,0
37053,77890,1200,4,0
37066,63814,485,1,0
168158,162165,20850,6,0
168158,35346,276,1,0
168182,958,98321,6,0
168182,40139,2600,4,0
168182,200718,274,1,0
168182,77366,1457,1,0
168187,73871,1230,3,0
37135,110050,396,1,0
168216,132086,62500,2,0
168217,48801,50463,6,0
168217,78949,5615,4,0
168217,17200,3742,1,0
168217,7216,374,2,0
168217,123658,4731,3,0
168217,15852,4846,3,0
37158,114162,3652,2,0
37168,89209,1529,1,0
37176,55040,42,1,0
168278,78949,2974,4,0
37206,85795,1764,4,0
37209,50512,645,2,0
168282,182803,932,1,0
168282,10136,470,1,0
168286,77674,1150,1,0
37219,85846,2336,2,0
168315,66964,442,1,0
37261,88914,2235,2,0
37267,85795,826,1,0
37276,90083,200,1,0
168350,45396,1530,2,0
168350,713,8934,7,0
37288,54040,40,1,0
168365,32372,2347,2,0
168365,163254,27451,3,0
168368,66980,14527,1,0
37299,77890,3225,9,0
37299,108467,19132,41,0
37299,50440,4648,9,0
37299,85784,9155,18,0
37301,100917,1200,2,0
37315,163026,7104,4,0
168392,78949,3283,9,0
168407,168350,441500,1,0
168416,41061,4560,1,0
168421,78949,3450,1,0
168423,36872,42566,1,0
168423,80848,6360,2,0
168423,79204,1370,1,0
168427,36272,2882,1,0
168427,73016,28068,4,0
168439,14851,285,1,0
168439,41003,16536,3,0
168439,41579,8012,3,0
168439,28020,1751,1,0
168439,64926,59783,3,0
168439,12403,449,1,0
37370,53420,1135,1,0
37371,78111,894,2,0
168442,28020,20064,1,0
168442,58961,3188,1,0
168442,118307,19960,1,0
168442,143060,3521,2,0
168442,65451,1785,3,0
168442,12494,1345,1,0
168442,64476,5297,1,0
168442,69649,7959,1,0
168446,116677,4420,3,0
168457,45690,1217,1,0
168457,65789,535,1,0
168457,46275,19017,2,0
168457,6046,2550,1,0
168465,2715,1850,3,0
168472,55367,82179,3,0
168472,35346,1213,2,0
168472,7845,10582,3,0
168472,9667,2155425,16,0
168472,182807,16956,1,0
168472,30078,43725,2,0
37402,81235,1800,1,0
168484,28642,34896,1,0
168484,78949,7908,2,0
168484,118063,3656,1,0
168485,49780,105,3,0
168485,143304,6285,4,0
37416,89863,2485,3,0
168503,156282,43164,3,0
168513,57657,3257,5,0
168513,24084,3186,3,0
168513,43196,740,2,0
37455,124563,45,1,0
37457,59857,5864,3,0
37475,85795,900,3,0
37475,88064,300,3,0
37475,89863,521,3,0
37475,111626,300,3,0
37475,53450,150,3,0
37475,85829,300,3,0
168548,44140,126,1,0
168554,50148,1073,3,0
37525,85763,709,3,0
168602,89863,4109,6,0
37534,78111,900,3,0
37543,200718,272,1,0
168620,59857,1000,1,0
37550,53459,63602,2,0
37550,108266,33000,1,0
37555,49751,2357,1,0
168637,89820,2677,2,0
37571,141906,1000,1,0
168642,91798,100,1,0
168651,108382,6700,1,0
37583,41061,75,1,0
168664,118975,3000,3,0
37606,17548,265650,1,0
37606,713,386,2,0
37606,16606,182,2,0
37606,85772,179,1,0
37606,157681,1336,3,0
37606,183227,744345,1,0
